Housing_Id,Housing_type,City,Zip,H_State,Listed_on,Year_built
44839,Condo,San Jose,95116,CA,2020-09-17,2006
44840,SingleFamily,Los Angeles,90059,CA,2020-11-09,1938
44842,SingleFamily,Citrus Heights,95610,CA,2020-11-16,1978
44843,SingleFamily,Healdsburg,95448,CA,2020-10-31,1955
44844,SingleFamily,Foresthill,95631,CA,2020-10-20,2005
44845,Townhouse,San Jose,95134,CA,2020-10-31,1993
44846,SingleFamily,Modesto,95357,CA,2020-11-12,1992
44847,SingleFamily,Mt Baldy,91759,CA,2020-07-12,1930
44848,SingleFamily,Kingsburg,93631,CA,2020-11-09,1941
44849,SingleFamily,Chester,96020,CA,2020-10-15,1982
44850,SingleFamily,Davis,95618,CA,2020-11-13,1994
44851,SingleFamily,El Cerrito,94530,CA,2020-11-25,2015
44852,SingleFamily,San Anselmo,94960,CA,2020-10-23,1990
44853,SingleFamily,Modesto,95358,CA,2020-11-09,1980
44854,SingleFamily,Mission Hills,91345,CA,2020-10-26,1951
44855,SingleFamily,Pismo Beach,93449,CA,2020-08-30,2015
44856,MobileManufactured,Benton,93512,CA,2020-02-20,1999
44857,MobileManufactured,Ducor,93218,CA,2020-12-01,1985
44858,SingleFamily,San Francisco,94124,CA,2020-11-16,1936
44859,SingleFamily,Santa Cruz,95060,CA,2020-11-16,2014
44861,SingleFamily,Los Angeles,90066,CA,2020-11-05,1952
44862,SingleFamily,Los Angeles,90033,CA,2020-10-03,2005
44863,SingleFamily,Los Angeles,90044,CA,2020-11-04,1953
44864,Condo,Newport Coast,92657,CA,2020-10-05,1994
44865,SingleFamily,Yermo,92398,CA,2020-11-07,1964
44866,SingleFamily,Boulder Creek,95006,CA,2020-11-09,1942
44867,SingleFamily,Green Valley Lake,92341,CA,2019-01-18,1935
44868,SingleFamily,Sunol,94586,CA,2020-05-19,2014
44869,SingleFamily,Los Angeles,90043,CA,2020-11-17,1912
44870,MobileManufactured,Corning,96021,CA,2017-07-28,1973
44871,Condo,San Francisco,94110,CA,2017-04-20,1907
44872,SingleFamily,San Andreas,95249,CA,2020-11-11,1964
44873,SingleFamily,West Hollywood,90069,CA,2020-10-22,1962
44874,SingleFamily,Bishop,93514,CA,2020-08-04,2016
44876,SingleFamily,Los Altos,94022,CA,2020-10-29,1973
44877,SingleFamily,San Jose,95123,CA,2020-10-09,2014
44878,SingleFamily,Santa Clara,95053,CA,2020-08-28,1938
44879,SingleFamily,Greenwood,95635,CA,2020-07-17,2007
44880,SingleFamily,Los Angeles,90068,CA,2020-10-28,1947
44881,SingleFamily,Manchester,95459,CA,2020-10-31,1969
44882,SingleFamily,Torrance,90504,CA,2020-11-18,1957
44884,SingleFamily,Wilmington,90744,CA,2020-11-07,1955
44885,Condo,Los Angeles,90034,CA,2020-10-30,1978
44886,SingleFamily,San Jose,95123,CA,2020-10-02,1976
44889,SingleFamily,Wilseyville,95257,CA,2020-10-22,1983
44890,Condo,San Francisco,94117,CA,2020-11-06,1999
44892,Condo,Santa Monica,90403,CA,2020-07-17,1969
44893,SingleFamily,Los Angeles,90066,CA,2020-06-16,2020
44894,SingleFamily,Sacramento,95831,CA,2020-11-14,1972
44895,Condo,Downey,90241,CA,2020-10-26,1991
44896,SingleFamily,Pebble Beach,93953,CA,2013-01-29,1979
44897,SingleFamily,Glendale,91202,CA,2020-01-31,1957
44898,SingleFamily,Inglewood,90301,CA,2020-05-02,2020
44900,SingleFamily,Saint Helena,94574,CA,2012-01-28,1900
44901,SingleFamily,Porterville,93258,CA,2020-11-16,1988
44902,MFD-F,Cassel,96016,CA,2020-07-30,2006
44903,Condo,San Rafael,94903,CA,2019-04-15,1970
44904,Apartment,Los Angeles,90004,CA,2017-01-30,1936
44905,Condo,Empire,95319,CA,2020-10-29,1984
44906,Condo,San Jose,95123,CA,2020-10-27,1970
44907,SingleFamily,Rio Linda,95673,CA,2020-11-13,1989
44908,SingleFamily,Bloomington,92316,CA,2020-12-05,1951
44909,SingleFamily,Fawnskin,92333,CA,2020-11-13,1948
44910,Condo,Los Angeles,90008,CA,2020-09-10,1988
44911,SingleFamily,Gualala,95445,CA,2018-11-17,1956
44912,SingleFamily,Pioneer,95666,CA,2020-10-09,2003
44913,SingleFamily,Lake Isabella,93240,CA,2020-11-11,1960
44914,Townhouse,Lawndale,90260,CA,2020-11-14,1975
44915,Condo,Los Angeles,90046,CA,2020-09-29,1959
44916,SingleFamily,Santa Barbara,93111,CA,2017-08-11,1958
44917,SingleFamily,Grover Beach,93433,CA,2020-11-07,1969
44918,Condo,Los Angeles,90048,CA,2020-09-06,1972
44919,SingleFamily,Arbuckle,95912,CA,2020-11-10,2014
44922,SingleFamily,Davis,95616,CA,2020-12-02,1980
44923,SingleFamily,Scotts Valley,95066,CA,2020-11-04,1914
44924,SingleFamily,Penn Valley,95946,CA,2020-10-20,1977
44925,SingleFamily,King City,93930,CA,2020-11-01,2002
44926,SingleFamily,Fresno,93728,CA,2020-09-01,1927
44927,SingleFamily,Pioneer,95666,CA,2020-10-31,2015
44928,SingleFamily,San Francisco,94122,CA,2020-10-02,1962
44929,SingleFamily,Fresno,93730,CA,2020-11-30,1989
44930,SingleFamily,Yreka,96097,CA,2020-07-17,1959
44931,SingleFamily,Novato,94949,CA,2020-11-20,1963
44932,SingleFamily,San Diego,92124,CA,2020-11-12,1972
44933,SingleFamily,Weed,96094,CA,2020-10-13,1974
44934,MFD-F,Bella Vista,96008,CA,2020-10-05,1994
44935,Condo,Santa Monica,90401,CA,2020-10-20,2002
44936,SingleFamily,Sugarloaf,92386,CA,2020-10-29,1962
44937,SingleFamily,Oakland,94609,CA,2020-11-13,1912
44938,SingleFamily,Lee Vining,93541,CA,2020-08-13,1995
44940,Condo,Sausalito,94965,CA,2020-08-08,1979
44941,SingleFamily,San Jose,95123,CA,2020-10-21,1963
44943,Condo,San Francisco,94115,CA,2020-09-18,1902
44944,Condo,Morgan Hill,95037,CA,2020-08-06,1991
44945,SingleFamily,Glendale,91201,CA,2020-09-21,1952
44946,MultiFamily,Sunnyvale,94086,CA,2020-11-19,1976
44947,SingleFamily,Millbrae,94030,CA,2020-08-16,1955
44948,SingleFamily,La Puente,91746,CA,2020-11-13,1978
44949,MultiFamily,Berkeley,94703,CA,2011-02-05,1946
44950,SingleFamily,Greenview,96037,CA,2020-01-15,2007
44951,SingleFamily,Friant,93626,CA,2020-10-23,2012
44952,SingleFamily,San Francisco,94127,CA,2020-11-04,1940
44953,SingleFamily,Modesto,95358,CA,2020-11-25,1979
44954,SingleFamily,Los Angeles,90011,CA,2020-06-11,1907
44955,SingleFamily,Santa Paula,93060,CA,2019-10-10,1956
44956,SingleFamily,San Jose,95122,CA,2020-10-30,1976
44957,Condo,Los Angeles,90038,CA,2020-10-01,2007
44958,SingleFamily,San Fernando,91340,CA,2020-10-23,1960
44959,SingleFamily,Tuolumne,95379,CA,2020-12-09,1990
44961,SingleFamily,Le Grand,95333,CA,2020-08-18,1977
44962,SingleFamily,Blairsden Graeagle,96103,CA,2014-11-07,1993
44963,SingleFamily,Mojave,93501,CA,2020-10-16,1957
44964,Condo,Novato,94945,CA,2020-11-30,1984
44965,SingleFamily,Maywood,90270,CA,2020-10-20,1940
44966,SingleFamily,San Francisco,94110,CA,2020-11-09,1900
44967,SingleFamily,Santa Paula,93060,CA,2020-08-03,1997
44968,SingleFamily,Berkeley,94708,CA,2012-03-29,1927
44970,SingleFamily,Los Angeles,90041,CA,2020-11-05,1948
44971,Townhouse,Crockett,94525,CA,2020-10-31,1980
44972,SingleFamily,Markleeville,96120,CA,2019-05-09,1977
44973,Condo,San Francisco,94133,CA,2020-09-28,1911
44974,Condo,San Jose,95116,CA,2020-10-20,1984
44975,SingleFamily,Belmont,94002,CA,2020-11-06,1966
44976,SingleFamily,Saint Helena,94574,CA,2017-06-01,2014
44977,Single Family,Lakehead,96051,CA,2020-08-01,2001
44978,SingleFamily,Sacramento,95842,CA,2020-10-08,1963
44979,SingleFamily,Long Beach,90810,CA,2020-11-13,1973
44981,SingleFamily,San Jose,95116,CA,2020-12-04,1938
44982,SingleFamily,Mountain Ranch,95246,CA,2020-06-03,1981
44983,Condo,Carpinteria,93013,CA,2020-05-19,1975
44984,SingleFamily,San Mateo,94401,CA,2020-10-30,2002
44985,SingleFamily,Markleeville,96120,CA,2020-05-21,1977
44986,SingleFamily,Mt Baldy,91759,CA,2020-09-07,1922
44987,SingleFamily,Aromas,95004,CA,2020-11-11,1993
44988,SingleFamily,Los Angeles,90059,CA,2020-08-12,1946
44989,SingleFamily,South Pasadena,91030,CA,2020-11-16,1969
44990,Condo,San Jose,95136,CA,2020-09-21,1973
44992,SingleFamily,Ben Lomond,95005,CA,2020-10-27,1968
44994,SingleFamily,Santa Maria,93458,CA,2020-11-02,2007
44995,SingleFamily,Calexico,92231,CA,2020-11-24,1942
44997,Townhouse,Diamond Springs,95619,CA,2020-11-05,1984
44998,SingleFamily,Garden Grove,92841,CA,2020-07-01,1955
44999,SingleFamily,Woodlake,93286,CA,2011-03-11,1985
45000,SingleFamily,Los Angeles,90035,CA,2020-02-20,1948
45001,Condo,Downey,90241,CA,2020-08-15,1974
45002,Condo,San Francisco,94102,CA,2020-11-07,1890
45003,SingleFamily,Sacramento,95864,CA,2020-11-02,1957
45004,Condo,Corning,96021,CA,2020-09-04,1991
45005,SingleFamily,Elgin,85611,AZ,2018-07-14,2011
45006,Townhouse,Sacramento,95831,CA,2020-11-27,1973
45007,Condo,Los Angeles,90067,CA,2020-10-09,1980
45010,SingleFamily,Ione,95640,CA,2020-10-20,1999
45011,SingleFamily,Santa Rosa,95405,CA,2020-12-01,1963
45012,MultiFamily,Sacramento,95815,CA,2020-10-11,1954
45013,SingleFamily,Sacramento,95831,CA,2020-09-21,1984
45014,SingleFamily,Palo Alto,94303,CA,2020-09-30,1954
45015,SingleFamily,Los Angeles,90031,CA,2020-11-17,1911
45017,SingleFamily,Los Angeles,90045,CA,2019-09-29,2020
45018,SingleFamily,Grizzly Flats,95636,CA,2020-10-21,2008
45019,Condo,San Francisco,94110,CA,2020-08-26,1907
45020,SingleFamily,Sacramento,95819,CA,2020-07-28,1958
45021,SingleFamily,San Jose,95124,CA,2020-11-01,1953
45023,SingleFamily,Davis,95618,CA,2020-11-18,1988
45024,SingleFamily,Fresno,93710,CA,2020-11-18,1970
45027,SingleFamily,Covina,91723,CA,2020-11-11,1954
45028,SingleFamily,Plymouth,95669,CA,2020-09-18,1917
45029,SingleFamily,San Anselmo,94960,CA,2020-11-05,1913
45030,SingleFamily,Ranchita,92066,CA,2019-07-12,1958
45031,SingleFamily,Sausalito,94965,CA,2020-11-06,1964
45032,SingleFamily,Campo,91906,CA,2020-10-29,2008
45033,SingleFamily,Delano,93215,CA,2020-10-23,2013
45034,SingleFamily,Sunnyvale,94089,CA,2020-10-31,1956
45035,SingleFamily,Los Angeles,90031,CA,2020-11-09,1926
45036,SingleFamily,Los Angeles,90002,CA,2020-10-09,1924
45038,Condo,Foresthill,95631,CA,2020-11-19,1989
45039,SingleFamily,Los Angeles,90073,CA,2020-09-29,1962
45040,MultiFamily,Los Angeles,90037,CA,2020-11-05,1922
45041,Apartment,Boulder Creek,95006,CA,2020-11-13,1945
45042,MultiFamily,Sacramento,95827,CA,2020-10-29,1975
45043,Condo,San Francisco,94107,CA,2020-11-05,2004
45044,SingleFamily,Parlier,93648,CA,2019-05-09,1960
45046,SingleFamily,Burbank,91502,CA,2020-11-12,1925
45047,Condo,Mountain View,94043,CA,2019-09-27,1969
45048,SingleFamily,San Francisco,94131,CA,2020-09-18,1913
45050,SingleFamily,Los Angeles,90065,CA,2020-08-20,1952
45051,SingleFamily,Corte Madera,94925,CA,2020-11-03,1960
45052,SingleFamily,Davis,95618,CA,2020-11-03,1973
45053,SingleFamily,San Francisco,94127,CA,2020-11-05,1925
45054,SingleFamily,Los Angeles,90003,CA,2009-10-07,2014
45055,Condo,San Jose,95128,CA,2020-11-16,2002
45056,SingleFamily,Escalon,95320,CA,2014-06-19,1973
45057,SingleFamily,Pasadena,91103,CA,2020-10-29,1968
45058,Unknown,Santa Paula,93060,CA,2017-01-15,1988
45059,SingleFamily,Portola Valley,94028,CA,2020-11-17,1930
45060,SingleFamily,Wilmington,90744,CA,2020-11-06,1955
45061,SingleFamily,Glendale,91203,CA,2020-11-06,1923
45062,Condo,Irvine,92606,CA,2020-11-19,1996
45063,Townhouse,Castro Valley,94552,CA,2020-11-12,1998
45064,SingleFamily,San Francisco,94112,CA,2012-05-16,1938
45065,SingleFamily,Los Angeles,90041,CA,2020-11-16,2020
45066,SingleFamily,Fresno,93725,CA,2020-10-23,1994
45067,SingleFamily,Gardena,90249,CA,2020-11-18,1946
45068,SingleFamily,Los Angeles,90039,CA,2020-07-24,1926
45069,MobileManufactured,Biggs,95917,CA,2020-05-12,1981
45070,SingleFamily,Encino,91436,CA,2020-11-11,1956
45072,SingleFamily,Saratoga,95070,CA,2020-11-17,1960
45075,SingleFamily,Kerman,93630,CA,2012-05-19,2006
45076,SingleFamily,Guadalupe,93434,CA,2020-10-20,2001
45078,SingleFamily,San Fernando,91340,CA,2020-06-16,1927
45079,SingleFamily,Oak View,93022,CA,2020-11-19,1943
45080,SingleFamily,Van Nuys,91411,CA,2020-11-02,1947
45081,SingleFamily,Modesto,95351,CA,2020-11-14,1965
45082,SingleFamily,Los Angeles,90041,CA,2020-11-30,1951
45083,SingleFamily,Los Angeles,90037,CA,2020-02-03,1913
45084,Condo,Inglewood,90302,CA,2020-11-12,1983
45085,Unknown,Inglewood,90304,CA,2020-11-16,1936
45086,SingleFamily,San Francisco,94127,CA,2020-10-23,1927
45087,Townhouse,Los Angeles,90066,CA,2020-09-01,2020
45088,SingleFamily,San Francisco,94118,CA,2020-11-11,1912
45090,SingleFamily,Downey,90240,CA,2020-10-02,1953
45091,MultiFamily,Citrus Heights,95610,CA,2020-11-07,1973
45092,Condo,San Francisco,94133,CA,2020-09-23,1973
45093,SingleFamily,San Francisco,94118,CA,2020-10-23,1912
45094,SingleFamily,Citrus Heights,95610,CA,2020-10-27,1975
45096,SingleFamily,San Jose,95123,CA,2020-11-18,1968
45097,SingleFamily,Galt,95632,CA,2020-10-23,1993
45098,SingleFamily,Sugarloaf,92386,CA,2020-11-05,1978
45100,SingleFamily,Fort Bragg,95437,CA,2020-10-29,2019
45101,SingleFamily,San Leandro,94578,CA,2020-11-19,1964
45102,SingleFamily,Carnelian Bay,96140,CA,2020-08-26,1978
45103,SingleFamily,South El Monte,91733,CA,2020-10-20,1978
45104,SingleFamily,Woodland,95695,CA,2020-09-22,1924
45106,Townhouse,Santa Clara,95053,CA,2020-10-01,1986
45108,SingleFamily,Beverly Hills,90210,CA,2020-03-06,1978
45109,SingleFamily,Los Angeles,90061,CA,2020-10-07,1989
45110,SingleFamily,Garden Grove,92843,CA,2020-12-04,1955
45111,Condo,San Jose,95135,CA,2020-11-09,1970
45112,SingleFamily,Alhambra,91803,CA,2020-11-06,1938
45113,SingleFamily,San Fernando,91340,CA,2020-02-12,1925
45114,SingleFamily,Rosemead,91770,CA,2020-09-17,2020
45115,SingleFamily,Salida,95368,CA,2020-11-05,1989
45116,SingleFamily,Sacramento,95829,CA,2020-10-27,2016
45117,SingleFamily,Lockeford,95237,CA,2020-12-03,1948
45118,Townhouse,Gardena,90248,CA,2020-07-07,1984
45119,Townhouse,Torrance,90502,CA,2020-10-09,2005
45120,SingleFamily,Santa Ynez,93460,CA,2020-12-22,1985
45121,SingleFamily,Glendale,91207,CA,2020-10-05,1932
45122,MultiFamily,Oakland,94606,CA,2016-01-15,1923
45123,Condo,Los Angeles,90046,CA,2020-10-22,2010
45124,SingleFamily,Modesto,95358,CA,2020-11-21,2005
45127,SingleFamily,Pinole,94564,CA,2020-09-18,1959
45129,SingleFamily,Los Angeles,90034,CA,2020-10-23,1940
45130,SingleFamily,Los Angeles,90047,CA,2020-11-03,1947
45131,Condo,Santa Monica,90404,CA,2020-10-21,1978
45132,SingleFamily,San Jose,95129,CA,2020-09-24,2020
45133,Townhouse,San Jose,95111,CA,2020-11-24,2015
45134,SingleFamily,Los Angeles,90064,CA,2020-01-10,2020
45135,SingleFamily,Long Beach,90810,CA,2020-11-05,1944
45136,Condo,Orangevale,95662,CA,2020-11-19,2004
45137,MultiFamily,Rodeo,94572,CA,2020-11-02,1931
45138,SingleFamily,Foresthill,95631,CA,2019-08-28,2020
45139,SingleFamily,Taft,93268,CA,2020-11-19,1929
45140,SingleFamily,Crockett,94525,CA,2020-09-02,1985
45141,SingleFamily,South Pasadena,91030,CA,2020-11-09,1971
45142,SingleFamily,Santa Maria,93458,CA,2020-11-10,1992
45143,SingleFamily,Oak View,93022,CA,2020-11-23,1951
45144,SingleFamily,Carson,90746,CA,2020-10-30,1966
45145,MultiFamily,Los Angeles,90037,CA,2020-10-13,1970
45146,SingleFamily,Los Angeles,90036,CA,2020-09-23,1926
45148,SingleFamily,Culver City,90230,CA,2020-11-05,1951
45149,SingleFamily,West Sacramento,95605,CA,2020-11-03,1979
45150,MultiFamily,San Jose,95128,CA,2020-11-24,1959
45151,SingleFamily,Long Beach,90810,CA,2020-10-29,1941
45152,SingleFamily,Pine Mountain Club,93222,CA,2020-11-07,1971
45153,Townhouse,Culver City,90230,CA,2020-11-01,1984
45154,MultiFamily,San Francisco,94115,CA,2020-10-27,1906
45156,SingleFamily,Downey,90242,CA,2020-10-20,1942
45157,SingleFamily,Morgan Hill,95037,CA,2020-11-13,1995
45158,SingleFamily,Stockton,95212,CA,2020-10-13,2001
45159,SingleFamily,Sacramento,95822,CA,2020-11-18,1950
45160,SingleFamily,Modesto,95358,CA,2020-11-23,1953
45161,SingleFamily,Los Angeles,90047,CA,2020-10-22,1951
45162,Condo,Carpinteria,93013,CA,2020-10-19,1975
45163,SingleFamily,Rio Linda,95673,CA,2020-07-17,1980
45164,SingleFamily,Penn Valley,95946,CA,2020-10-30,1978
45165,SingleFamily,Guerneville,95446,CA,2020-10-09,1948
45166,Condo,Los Angeles,90042,CA,2020-11-13,1981
45167,SingleFamily,Los Angeles,90042,CA,2020-11-20,1927
45168,SingleFamily,Sebastopol,95472,CA,2020-11-20,1966
45169,SingleFamily,Downey,90240,CA,2020-11-07,1948
45170,SingleFamily,Villa Park,92861,CA,2020-11-06,1969
45171,SingleFamily,Modesto,95354,CA,2011-01-04,1951
45172,SingleFamily,Topanga,90290,CA,2020-11-18,1978
45173,Condo,South Pasadena,91030,CA,2013-05-03,2010
45174,SingleFamily,Hayward,94542,CA,2020-11-04,1979
45175,SingleFamily,Alameda,94502,CA,2020-11-20,1989
45176,MultiFamily,Oakland,94618,CA,2020-10-29,1914
45177,SingleFamily,Los Angeles,90064,CA,2020-09-08,2017
45178,SingleFamily,Topanga,90290,CA,2020-10-30,1974
45179,Townhouse,Granada Hills,91344,CA,2020-12-10,1979
45180,Condo,Culver City,90230,CA,2020-10-18,1973
45182,SingleFamily,Ukiah,95482,CA,2020-10-09,1955
45183,SingleFamily,Santa Maria,93458,CA,2020-11-05,2016
45184,SingleFamily,Newport Beach,92661,CA,2020-10-02,2006
45185,SingleFamily,Garden Grove,92844,CA,2020-11-24,2002
45186,SingleFamily,Santa Ynez,93460,CA,2020-11-05,1993
45187,SingleFamily,Los Angeles,90042,CA,2020-11-10,1922
45188,SingleFamily,Torrance,90504,CA,2020-11-23,1952
45189,SingleFamily,San Francisco,94127,CA,2020-11-18,1926
45191,SingleFamily,Santa Rosa,95405,CA,2020-11-07,1960
45192,SingleFamily,Glendora,91740,CA,2020-10-24,1958
45193,SingleFamily,Long Beach,90810,CA,2020-10-02,1960
45194,SingleFamily,Penn Valley,95946,CA,2020-11-25,1998
45195,MultiFamily,Sebastopol,95472,CA,2020-11-06,1957
45196,SingleFamily,Irvine,92606,CA,2020-11-12,1999
45199,SingleFamily,Brea,92823,CA,2020-11-15,1965
45200,SingleFamily,Hayward,94545,CA,2020-11-03,1974
45201,SingleFamily,Acampo,95220,CA,2020-10-08,1998
45202,SingleFamily,Los Angeles,90065,CA,2020-11-15,1955
45203,MultiFamily,Sacramento,95841,CA,2020-11-07,1971
45204,Condo,Los Angeles,90067,CA,2020-06-05,1979
45205,SingleFamily,Los Angeles,90045,CA,2020-12-09,1943
45206,SingleFamily,Los Angeles,90026,CA,2020-11-17,2011
45207,SingleFamily,Fowler,93625,CA,2017-07-19,2006
45208,SingleFamily,Los Angeles,90065,CA,2020-11-12,1956
45209,SingleFamily,Wilmington,90744,CA,2020-11-05,1962
45210,SingleFamily,Rio Linda,95673,CA,2020-10-22,1946
45211,SingleFamily,Oakland,94618,CA,2020-06-23,1998
45212,SingleFamily,Keyes,95328,CA,2020-10-12,1945
45213,SingleFamily,Los Angeles,90077,CA,2020-10-07,1989
45214,SingleFamily,Los Angeles,90064,CA,2020-10-29,1927
45215,SingleFamily,Monterey Park,91755,CA,2020-11-27,1954
45217,SingleFamily,Glendale,91208,CA,2020-11-12,1937
45218,SingleFamily,Los Angeles,90032,CA,2020-06-09,1938
45219,SingleFamily,Patterson,95363,CA,2020-11-03,2006
45220,Condo,Playa Del Rey,90293,CA,2020-11-11,1969
45221,SingleFamily,Pomona,91768,CA,2020-11-12,1950
45222,Condo,Burbank,91502,CA,2020-09-01,2007
45223,MultiFamily,Berkeley,94705,CA,2020-12-04,1923
45224,SingleFamily,Shafter,93263,CA,2020-11-15,2001
45225,SingleFamily,Stockton,95202,CA,2020-10-24,1918
45226,SingleFamily,Los Angeles,90038,CA,2020-10-12,2020
45228,SingleFamily,South El Monte,91733,CA,2020-11-13,2015
45229,Townhouse,Santa Monica,90404,CA,2020-08-20,1991
45230,SingleFamily,Modesto,95358,CA,2020-11-18,1947
45231,Townhouse,Los Angeles,90042,CA,2020-10-21,1979
45232,Condo,Covina,91723,CA,2020-10-29,1995
45233,SingleFamily,Los Angeles,90045,CA,2020-11-17,1948
45234,Condo,Fresno,93710,CA,2020-11-12,1981
45235,SingleFamily,Monterey Park,91755,CA,2020-11-19,1952
45236,Unknown,Solvang,93463,CA,2020-02-28,1980
45237,SingleFamily,South Pasadena,91030,CA,2020-06-20,1932
45238,SingleFamily,Sunnyvale,94087,CA,2020-11-18,1967
45239,Cooperative,San Francisco,94109,CA,2020-09-18,0
45240,SingleFamily,Los Angeles,90066,CA,2020-08-07,2020
45241,SingleFamily,Pasadena,91103,CA,2020-10-05,1922
45242,Condo,Glendora,91740,CA,2020-11-15,2016
45243,SingleFamily,Caliente,93518,CA,2020-09-07,1988
45245,SingleFamily,Fresno,93701,CA,2020-10-16,1920
45246,Unknown,Orange,92868,CA,2020-09-21,1972
45247,SingleFamily,San Francisco,94103,CA,2020-11-07,1906
45248,SingleFamily,Patterson,95363,CA,2020-08-14,1995
45249,SingleFamily,La Puente,91746,CA,2020-09-11,1960
45250,SingleFamily,Compton,90221,CA,2020-10-13,1947
45251,Cooperative,San Francisco,94115,CA,2020-05-14,0
45252,SingleFamily,Los Angeles,90064,CA,2020-11-12,1951
45253,SingleFamily,Lynwood,90262,CA,2020-06-27,1947
45255,SingleFamily,Los Gatos,95033,CA,2020-10-22,1985
45256,SingleFamily,Riverbank,95367,CA,2020-11-19,2004
45257,SingleFamily,Los Angeles,90019,CA,2020-11-13,1996
45258,Condo,Monterey Park,91755,CA,2020-10-01,1991
45259,SingleFamily,San Jose,95124,CA,2012-07-01,1961
45260,SingleFamily,Livingston,95334,CA,2020-07-23,2020
45261,SingleFamily,San Jose,95118,CA,2020-11-02,1956
45262,SingleFamily,Los Angeles,90020,CA,2020-09-08,1923
45263,SingleFamily,Long Beach,90810,CA,2020-11-03,1947
45264,SingleFamily,Topanga,90290,CA,2020-09-17,1935
45265,SingleFamily,Los Angeles,90049,CA,2020-10-15,1963
45266,Condo,San Mateo,94404,CA,2020-10-16,2016
45267,SingleFamily,Torrance,90504,CA,2020-11-17,1954
45268,Condo,Canoga Park,91303,CA,2020-11-03,1977
45269,SingleFamily,Los Angeles,90036,CA,2020-10-12,1927
45270,SingleFamily,San Jose,95139,CA,2020-10-05,1976
45271,SingleFamily,Glendale,91202,CA,2020-09-24,1940
45272,Condo,Turlock,95380,CA,2020-11-18,1999
45273,SingleFamily,Los Angeles,90002,CA,2020-09-10,1924
45274,Condo,Oakland,94618,CA,2011-10-28,1971
45275,SingleFamily,Modesto,95351,CA,2020-11-02,1965
45276,SingleFamily,Santa Rosa,95405,CA,2020-10-03,1965
45277,SingleFamily,Glendora,91740,CA,2020-10-31,1979
45278,SingleFamily,Beverly Hills,90210,CA,2019-11-15,1994
45279,SingleFamily,Orange,92868,CA,2020-11-15,1954
45280,SingleFamily,San Jose,95111,CA,2017-04-28,1968
45281,SingleFamily,Loomis,95650,CA,2020-11-07,2007
45282,SingleFamily,Castro Valley,94552,CA,2020-11-06,1965
45283,SingleFamily,San Francisco,94134,CA,2020-10-22,1925
45284,SingleFamily,San Jose,95127,CA,2018-06-20,1963
45285,SingleFamily,Patterson,95363,CA,2020-10-21,2001
45286,Condo,San Francisco,94103,CA,2020-10-23,1995
45287,Condo,Oakland,94618,CA,2020-10-01,1998
45288,SingleFamily,Sun Valley,91352,CA,2020-11-04,1941
45290,SingleFamily,Corte Madera,94925,CA,2020-10-14,1912
45291,MobileManufactured,Guerneville,95446,CA,2020-03-05,1956
45292,Condo,Los Angeles,90068,CA,2020-11-18,1933
45293,SingleFamily,Oakland,94603,CA,2020-10-23,1930
45294,SingleFamily,Duarte,91010,CA,2020-11-04,1999
45295,Condo,Citrus Heights,95610,CA,2020-10-30,1980
45296,SingleFamily,Sunnyvale,94087,CA,2020-10-22,1963
45297,SingleFamily,Sacramento,95815,CA,2020-10-28,1955
45298,SingleFamily,Los Angeles,90022,CA,2014-04-02,1952
45299,Townhouse,West Hollywood,90069,CA,2020-10-28,1988
45300,Condo,San Francisco,94114,CA,2020-10-02,1900
45301,SingleFamily,Wasco,93280,CA,2020-11-09,1927
45302,SingleFamily,Los Angeles,90027,CA,2013-04-29,1960
45303,SingleFamily,San Mateo,94404,CA,2020-11-17,1966
45304,SingleFamily,Turlock,95380,CA,2020-11-09,1950
45305,SingleFamily,Sacramento,95832,CA,2020-11-05,1959
45306,Condo,Kings Beach,96143,CA,2020-11-18,1972
45307,SingleFamily,Sacramento,95864,CA,2020-11-27,1950
45308,SingleFamily,Bishop,93514,CA,2020-11-04,2006
45309,SingleFamily,San Fernando,91340,CA,2020-11-18,1925
45311,SingleFamily,San Jose,95138,CA,2015-12-16,1978
45313,Condo,Pasadena,91101,CA,2020-10-21,1980
45314,Condo,Los Angeles,90056,CA,2020-11-13,1967
45315,SingleFamily,Bodfish,93205,CA,2020-06-16,2005
45316,SingleFamily,Los Angeles,90047,CA,2020-11-07,1928
45317,MobileManufactured,Homeland,92548,CA,2020-09-22,1962
45318,SingleFamily,Encino,91436,CA,2020-11-24,1962
45319,Townhouse,Los Angeles,90073,CA,2020-10-05,1973
45320,SingleFamily,Los Angeles,90062,CA,2020-10-26,1910
45321,SingleFamily,Coalinga,93210,CA,2020-10-20,1994
45322,SingleFamily,Riverbank,95367,CA,2020-11-22,1997
45324,SingleFamily,Bakersfield,93301,CA,2020-10-02,1965
45325,SingleFamily,Oakland,94619,CA,2020-10-28,1925
45326,SingleFamily,Los Altos,94022,CA,2020-10-28,1959
45327,MobileManufactured,Homeland,92548,CA,2019-08-28,1979
45328,SingleFamily,Los Angeles,90048,CA,2020-10-07,1926
45329,SingleFamily,Duarte,91010,CA,2020-10-08,1949
45330,SingleFamily,San Francisco,94131,CA,2015-05-19,1945
45331,SingleFamily,Los Angeles,90042,CA,2020-09-25,1963
45332,SingleFamily,Sacramento,95817,CA,2020-10-31,1910
45333,SingleFamily,Modesto,95358,CA,2020-11-09,1987
