Housing_Id,tax_assesses_value,annual_tax_amount,listed_price,last_sold_price,sold_price
40610,194742.0,2478.0,439000,165000.0,415000
40611,265193.0,3331.0,380000,69000.0,405000
40612,435143.0,5256.0,494000,807853.7111515519,501000
40613,422147.0,5010.0,515000,390000.0,525000
40614,137051.0,1611.0,725000,807853.7111515519,725000
40616,124307.0,1444.0,320000,807853.7111515519,300000
40617,392700.0,4372.0,420000,385000.0,439000
40618,937162.0,11969.0,1195000,750000.0,1195000
40619,646000.0,7875.0,705000,483525.0,718800
40620,692754.0,8422.0,815000,640000.0,735000
40621,330473.0,3464.0,358000,280000.0,345000
40622,426471.0,6368.0,1200000,807853.7111515519,1090000
40623,786311.7560919907,9956.843817385054,600000,807853.7111515519,580000
40625,1122000.0,14153.0,998999,1100000.0,1160000
40626,254574.0,3473.0,405000,210000.0,405000
40627,417656.0,4988.0,850000,249000.0,850000
40628,197472.0,3209.0,1198000,807853.7111515519,1325000
40629,438471.0,4851.0,409000,399000.0,525000
40630,848138.0,10955.0,1399000,724000.0,1550000
40631,1164602.0,14257.0,1375000,807853.7111515519,1300000
40633,786311.7560919907,9956.843817385054,799000,807853.7111515519,745000
40634,1007679.0,12424.0,1479000,899000.0,1487000
40635,344436.0,3650.0,649900,250000.0,614000
40637,273718.0,2860.0,339500,244500.0,339500
40638,280803.0,2994.0,305000,270000.0,325000
40639,637414.0,7112.0,1190000,555000.0,1338000
40640,221047.0,4047.0,975000,93500.0,1051000
40641,275858.0,2934.0,499000,245000.0,470000
40642,247053.0,3341.0,674900,535000.0,675000
40643,543867.0,6616.0,649900,512500.0,650000
40645,213564.0,9033.0,618000,149000.0,695000
40646,723340.0,9659.0,850000,525000.0,825000
40647,219383.0,2537.0,1475000,895000.0,1600000
40648,199460.0,3696.0,429999,169000.0,430000
40649,77048.0,1899.0,1250000,807853.7111515519,1125200
40650,483786.0,5848.0,725000,465000.0,700000
40651,208784.0,3857.0,949990,807853.7111515519,1000000
40652,476748.0,6268.0,750000,360000.0,760000
40653,190000.0,2594.0,235000,200000.0,245000
40654,687252.0,9411.0,689000,550000.0,656000
40655,223686.0,4164.0,0,250000.0,287000
40656,1401082.0,19665.0,2495000,1100000.0,2776000
40657,8003.0,10.0,145900,807853.7111515519,129000
40658,82753.0,1856.0,2195000,807853.7111515519,2100000
40660,992293.0,12867.0,1149000,810000.0,1220000
40661,133380.0,2141.0,270000,119000.0,260000
40663,860780.0,10489.0,1099000,715000.0,1000000
40664,386209.0,5408.0,550000,807853.7111515519,577000
40665,376857.0,4725.0,1400000,807853.7111515519,1375000
40666,105320.0,1918.0,1995000,807853.7111515519,1750000
40667,449951.0,6119.0,559000,445000.0,559000
40668,1750000.0,21274.0,1975000,1750000.0,1970000
40670,786311.7560919907,9956.843817385054,585000,807853.7111515519,545000
40671,786311.7560919907,9956.843817385054,299888,250000.0,300000
40672,520038.0,6529.0,749000,807853.7111515519,730000
40673,58443.0,790.0,995000,807853.7111515519,750000
40675,786311.7560919907,9956.843817385054,424000,807853.7111515519,395000
40677,7421465.0,89808.0,9950000,6944000.0,9450000
40678,324978.0,3858.0,699000,807853.7111515519,712000
40679,177126.0,3296.0,799888,485000.0,836000
40680,474000.0,5515.0,534500,394500.0,159659
40681,647434.0,8572.0,679000,575000.0,650000
40683,119202.0,1684.0,1498000,807853.7111515519,1650000
40684,655452.0,8703.0,724888,630000.0,684000
40685,752412.0,10114.0,648888,631000.0,136000
40686,374863.0,4611.0,569900,320000.0,569900
40687,240867.0,2873.0,439000,807853.7111515519,435000
40688,543420.0,6054.0,1250000,979000.0,1250000
40691,786311.7560919907,9956.843817385054,270000,807853.7111515519,270000
40692,2553447.0,31014.0,3995000,2119021.0,3604375
40693,1352520.0,16800.0,3195000,1300000.0,3125000
40695,786311.7560919907,9956.843817385054,749000,807853.7111515519,749000
40696,1013343.0,13035.0,1999000,750500.0,2418000
40698,291214.0,3159.0,385000,265000.0,385000
40699,2295000.0,25329.0,2395000,601500.0,2250000
40700,645047.0,8528.0,649000,620000.0,625000
40702,101669.0,1195.0,235000,807853.7111515519,240000
40703,786311.7560919907,9956.843817385054,685800,807853.7111515519,711875
40705,40380.0,2388.0,799000,807853.7111515519,800000
40706,1640162.0,20499.0,1895000,1492500.0,1800000
40708,404839.0,4948.0,589000,352500.0,584000
40709,263740.0,2896.0,449000,240000.0,452000
40711,786311.7560919907,9956.843817385054,1598000,1420000.0,1625700
40712,581400.0,8517.0,609500,570000.0,655000
40714,69655.0,1999.0,1098000,807853.7111515519,1098000
40716,337538.0,3890.0,758000,231500.0,761000
40717,52215.0,9956.843817385054,839000,573000.0,850000
40718,101873.0,1036.0,180000,807853.7111515519,118500
40719,255248.0,3189.0,1248888,807853.7111515519,1355000
40720,2625000.0,32250.0,3995000,2625000.0,3316500
40721,540852.0,4663.0,995000,385000.0,815000
40722,640597.0,9491.0,450000,431000.0,142500
40723,150858.0,1459.0,179000,145000.0,225000
40724,321288.0,4343.0,649000,280000.0,675000
40725,914157.0,11205.0,1050000,879000.0,1010000
40726,230798.0,2927.0,443500,807853.7111515519,436750
40727,103055.0,1564.0,1089000,807853.7111515519,1312500
40729,546625.0,6627.0,699000,505000.0,738000
40732,311588.0,4851.0,549000,240000.0,539500
40735,255000.0,2715.0,339000,807853.7111515519,339000
40736,108049.0,1213.0,329900,807853.7111515519,329900
40739,3139624.0,38139.0,4500000,2801024.0,3500000
40740,1096500.0,13409.0,2650000,1075000.0,2510000
40741,807160.0,11174.0,1210000,807853.7111515519,1100000
40742,710077.0,8810.0,2395000,460000.0,2365000
40743,429420.0,5105.0,459000,807853.7111515519,459000
40744,402300.0,5091.0,499000,429000.0,499000
40745,666436.0,8074.0,758000,628000.0,700000
40746,493465.0,5383.0,999999,807853.7111515519,960000
40747,120365.0,1470.0,1637000,807853.7111515519,1550000
40748,147917.0,3231.0,599000,807853.7111515519,660000
40749,786311.7560919907,9956.843817385054,499000,807853.7111515519,505000
40750,1294628.0,15750.0,1849000,1155000.0,1950000
40751,75885.0,1377.0,317500,807853.7111515519,317500
40752,1163613.0,14602.0,1495000,1075000.0,1485000
40753,786311.7560919907,9956.843817385054,142000,120000.0,129000
40755,300005.0,3713.0,279000,273000.0,440000
40756,455694.0,6259.0,649900,807853.7111515519,599000
40758,64942.0,1633.0,159950,60000.0,155000
40759,948887.0,12417.0,1485000,807853.7111515519,1368000
40762,338130.0,3655.0,332500,325000.0,420000
40763,1461779.0,18175.0,1475000,350000.0,1515000
40764,345492.0,4674.0,665000,203000.0,625000
40765,201007.0,2105.0,297900,34000.0,304000
40766,392660.0,5029.0,565000,285000.0,520000
40767,73244.0,1534.0,1149000,807853.7111515519,1582000
40768,500079.0,6586.0,875000,424000.0,935000
40769,174650.0,3567.0,3488000,807853.7111515519,3550000
40772,454153.0,8583.0,1050000,807853.7111515519,1375000
40773,328652.0,5144.0,950000,807853.7111515519,1000000
40774,99946.0,1142.0,300000,807853.7111515519,300000
40775,150023.0,1942.0,325000,807853.7111515519,325000
40776,494518.0,6811.0,570000,450000.0,535000
40777,825888.0,15519.0,1695000,577000.0,1800000
40778,870000.0,11170.0,918880,870000.0,330500
40779,6324000.0,75405.0,6750000,807853.7111515519,6500000
40780,233580.0,2593.0,279000,229000.0,283000
40782,683056.0,8121.0,798000,569000.0,855000
40784,707460.0,8674.0,799000,679990.0,740000
40785,786311.7560919907,9956.843817385054,2100000,4950.0,1750000
40786,188539.0,2011.0,290000,175000.0,285000
40787,710537.0,7680.0,989000,530000.0,935000
40788,90985.0,1193.0,290000,174000.0,280000
40789,1039359.0,12648.0,1240000,999000.0,1051500
40790,1837600.0,22174.0,2399000,1600000.0,2362500
40791,907886.0,11537.0,1195000,775000.0,1230000
40792,65367.0,2216.0,989000,807853.7111515519,915000
40795,648515.0,7883.0,849000,807853.7111515519,920000
40797,459213.0,5188.0,699000,390000.0,775000
40798,265301.0,4017.0,419000,807853.7111515519,415000
40799,547308.0,6593.0,699000,421000.0,750000
40800,1013204.0,15487.0,1249000,807853.7111515519,1300000
40801,96152.0,1266.0,1075000,807853.7111515519,1061000
40802,726310.0,8966.0,629000,620000.0,1386000
40803,196418.0,9956.843817385054,329000,807853.7111515519,318900
40804,394905.0,6491.0,1158000,260000.0,1158000
40805,92005.0,1087.0,170000,85000.0,200000
40806,144130.0,1735.0,225000,807853.7111515519,230000
40807,222841.0,2574.0,849000,807853.7111515519,776370
40809,730764.0,9479.0,1299000,520000.0,1350000
40810,150182.0,1641.0,219900,807853.7111515519,223300
40811,510438.0,7356.0,575000,335000.0,600000
40812,293195.0,3432.0,675000,807853.7111515519,675000
40813,187425.0,2121.0,269000,200000.0,140000
40815,1129932.0,13586.0,1345000,807853.7111515519,1290000
40816,1400000.0,17519.0,2199000,1400000.0,1999999
40817,1217000.0,14890.0,1249000,1217000.0,1300000
40818,229500.0,2506.0,180000,807853.7111515519,147500
40819,672551.0,8403.0,725000,549000.0,735000
40820,490560.0,14115.0,350000,385000.0,580000
40821,98234.0,2153.0,1488000,807853.7111515519,1520000
40823,920382.0,12657.0,3425000,604500.0,2950000
40825,694540.0,9156.0,4098000,807853.7111515519,3725000
40826,860028.0,10748.0,1250000,745000.0,1500000
40827,786311.7560919907,9956.843817385054,169000,807853.7111515519,155000
40829,436702.0,5577.0,379000,370000.0,610000
40830,892178.0,11591.0,1150000,700000.0,1160000
40831,828124.0,10946.0,4295000,807853.7111515519,4295000
40833,1432630.0,18657.0,1398888,1350000.0,1445000
40834,149297.0,1474.0,215000,45000.0,186000
40835,140454.0,1696.0,270000,135000.0,278000
40836,1305600.0,14521.0,2498888,807853.7111515519,2114000
40837,2186511.0,25016.0,2350000,2020000.0,2315000
40838,1142868.0,13256.0,2295000,1040000.0,1725000
40839,404177.0,5266.0,550000,355000.0,540000
40840,819147.0,10473.0,1149000,727500.0,1500000
40842,218686.0,2232.0,699999,807853.7111515519,675000
40844,3475000.0,42114.0,2795000,3475000.0,3850000
40845,1326509.0,16651.0,1149000,1250000.0,1160000
40846,448352.0,5045.0,579000,400000.0,565000
40848,209166.0,2705.0,570000,807853.7111515519,570000
40850,565977.0,5935.0,645000,544000.0,575000
40851,265484.0,9956.843817385054,410000,325000.0,400000
40852,1066410.0,13057.0,1269000,1025000.0,1269000
40853,450220.0,5227.0,645000,390000.0,675000
40854,252064.0,3558.0,649900,807853.7111515519,685000
40855,786311.7560919907,9956.843817385054,686800,807853.7111515519,706047
40856,277599.0,3420.0,569000,807853.7111515519,569000
40857,1601400.0,27640.0,3695000,1570000.0,3550000
40858,80494.0,902.0,329000,807853.7111515519,289000
40859,1199573.0,15228.0,1890000,705000.0,2060000
40860,786311.7560919907,9956.843817385054,280000,187000.0,270000
40861,248442.0,3270.0,539900,211000.0,540000
40862,583664.0,7590.0,648000,550000.0,638000
40864,803154.0,10062.0,1300000,699000.0,1159000
40865,320547.0,3768.0,489000,395000.0,480000
40867,192156.0,2027.0,349900,163000.0,350000
40868,324442.0,3428.0,479000,405000.0,480000
40869,362613.0,6432.0,365000,335000.0,380000
40870,87208.0,1056.0,1035000,807853.7111515519,1100000
40871,3118140.0,34412.0,3495000,3125000.0,3450000
40872,284703.0,5129.0,141000,254000.0,469000
40873,853676.0,10383.0,899000,725000.0,880000
40874,1380935.0,15554.0,2499000,1170000.0,2500000
40875,837000.0,11972.0,799000,900000.0,292500
40876,243018.0,3170.0,990000,160000.0,980000
40877,1300000.0,15583.0,1375000,1416000.0,1295000
40878,1430000.0,19807.0,1399900,1430000.0,1636500
40879,786311.7560919907,9956.843817385054,950000,807853.7111515519,925000
40880,1036750.0,13215.0,1549000,885000.0,1575000
40881,305138.0,4235.0,665000,209000.0,720000
40882,230822.0,3051.0,535000,807853.7111515519,545000
40883,786311.7560919907,9956.843817385054,295000,807853.7111515519,275000
40884,1015524.0,12128.0,2088000,850000.0,1988000
40885,372300.0,5529.0,365000,365000.0,415000
40886,102000.0,1046.0,195000,125000.0,190000
40887,549500.0,8174.0,1495000,369000.0,1500000
40888,81530.0,818.0,165000,94000.0,158500
40889,1872804.0,23104.0,3495000,290000.0,2850000
40890,200463.0,2612.0,379900,807853.7111515519,379000
40891,762612.0,10506.0,839000,733000.0,872500
40892,70103.0,1172.0,599000,807853.7111515519,605000
40893,1017484.0,12947.0,875000,940000.0,1050000
40894,642383.0,7181.0,1595000,807853.7111515519,1450000
40896,7474.0,82.0,125000,90000.0,113000
40897,72978.0,960.0,549900,807853.7111515519,549900
40898,630897.0,8623.0,749000,807853.7111515519,880000
40899,367514.0,4782.0,264900,320000.0,119500
40901,250248.0,4344.0,649000,807853.7111515519,698000
40902,613656.0,7021.0,949000,545000.0,935000
40904,156506.0,1988.0,509000,139000.0,495000
40905,283259.0,3438.0,495000,807853.7111515519,497000
40906,249877.0,3164.0,400000,807853.7111515519,405000
40908,319936.0,5468.0,539000,807853.7111515519,561000
40909,260100.0,3023.0,320000,255000.0,320000
40912,606900.0,9061.0,724950,807853.7111515519,740000
40913,271938.0,3331.0,499900,807853.7111515519,483500
40914,684138.0,9010.0,949000,635000.0,900000
40915,873254.0,9162.0,1099000,807853.7111515519,1075000
40917,278659.0,3707.0,899999,807853.7111515519,1190000
40919,472907.0,5979.0,650000,420000.0,650000
40920,1705022.0,21378.0,2699900,1100000.0,1100000
40921,394090.0,5719.0,850000,174000.0,800000
40922,771000.0,9616.0,1199000,750000.0,1040000
40923,257499.0,3630.0,297000,247500.0,295000
40924,189784.0,2767.0,539900,130000.0,539900
40925,926824.0,9837.0,1049000,807853.7111515519,1051000
40927,736285.0,8342.0,668000,670000.0,955000
40928,608023.0,6625.0,569000,265000.0,575000
40930,1402003.0,16741.0,2218000,1100000.0,1934000
40931,2461153.0,30286.0,1849000,1885000.0,1800000
40932,326400.0,5697.0,349950,320500.0,345000
40933,1586610.0,17482.0,1955000,807853.7111515519,1940000
40935,793246.0,10481.0,1150000,599000.0,1070000
40936,198044.0,9956.843817385054,269000,807853.7111515519,265000
40937,689096.0,8915.0,988000,600000.0,1177279
40938,72877.0,1798.0,319000,807853.7111515519,300000
40940,744436.0,8419.0,939888,701500.0,961000
40941,166985.0,1803.0,265000,807853.7111515519,200000
40942,528435.0,6989.0,2149000,807853.7111515519,2250000
40943,57858.0,876.0,210000,202000.0,210000
40944,172269.0,2029.0,349000,153000.0,370000
40945,163834.0,2208.0,399000,807853.7111515519,410000
40946,224173.0,2574.0,355000,807853.7111515519,360000
40949,749088.0,8499.0,774500,720000.0,787500
40951,258214.0,9956.843817385054,349900,95000.0,320000
40952,1343477.0,19533.0,1695000,1188500.0,2175000
40954,786311.7560919907,9956.843817385054,249000,807853.7111515519,237000
40955,40808.0,9786.0,1200000,807853.7111515519,1045000
40956,663530.0,8564.0,775000,613000.0,820000
40957,423300.0,4554.0,505000,415000.0,455000
40959,135320.0,1714.0,499000,103000.0,400000
40960,243544.0,2909.0,339000,807853.7111515519,320000
40961,786311.7560919907,9956.843817385054,649000,807853.7111515519,649000
40962,281489.0,3415.0,499000,807853.7111515519,400000
40963,786311.7560919907,9956.843817385054,499500,807853.7111515519,483500
40964,878070.0,9717.0,1198000,815000.0,1230000
40965,15072.0,1366.0,165000,807853.7111515519,140000
40966,71400.0,787.0,425000,75000.0,400000
40967,1100000.0,14251.0,1149500,850000.0,1280000
40968,275000.0,3725.0,285000,265000.0,285000
40969,61672.0,760.0,558000,807853.7111515519,558000
40970,790703.0,12116.0,699000,760000.0,785000
40971,672188.0,8264.0,819000,621000.0,873500
40972,256000.0,3036.0,270000,255900.0,275000
40973,730000.0,1390.0,788000,807853.7111515519,798000
40974,329903.0,5068.0,890000,807853.7111515519,880000
40975,1123000.0,14807.0,1049000,1123000.0,379000
40977,400517.0,5203.0,1339900,940000.0,1299900
40978,502397.0,5432.0,798000,807853.7111515519,780000
40979,358347.0,3745.0,552000,807853.7111515519,550000
40980,511004.0,6253.0,598000,400000.0,593000
40981,514807.0,6392.0,639000,807853.7111515519,625000
40982,190000.0,2429.0,219000,285000.0,226000
40983,115801.0,2123.0,298000,807853.7111515519,265000
40984,1172346.0,13891.0,2895000,755000.0,2638500
40985,125359.0,1645.0,375000,91000.0,405000
40986,739500.0,8633.0,728888,455000.0,700000
40987,294356.0,3287.0,899000,807853.7111515519,850000
40988,113220.0,1271.0,67500,90000.0,135000
40989,2150626.0,26289.0,4988000,1910000.0,4988000
40990,279097.0,3781.0,375000,263000.0,375000
40991,324727.0,4041.0,495000,300000.0,519000
40995,263064.0,3563.0,479000,290000.0,440000
40996,805800.0,9739.0,859000,790000.0,895000
40997,793777.0,12619.0,899999,750000.0,1002000
40998,504594.0,5355.0,659000,485000.0,664000
40999,2562750.0,31504.0,2495000,2512500.0,2295000
41000,786311.7560919907,9956.843817385054,500000,807853.7111515519,375000
41001,746883.0,9467.0,1300000,807853.7111515519,1310000
41002,1061207.0,11549.0,1349000,1000000.0,1330000
41003,317420.0,3634.0,689000,235000.0,585000
41004,297856.0,3634.0,990000,807853.7111515519,980000
41005,79961.0,2190.0,699000,807853.7111515519,652500
41007,349666.0,5159.0,439000,807853.7111515519,430000
41009,649458.0,8627.0,580000,600000.0,221500
41010,728280.0,9300.0,788000,3200.0,750000
41011,1055900.0,13395.0,1150000,995000.0,1150000
41012,124691.0,1313.0,185000,117500.0,185000
41013,605899.0,7999.0,1395000,807853.7111515519,1330420
41014,124382.0,2333.0,1895000,807853.7111515519,1900000
41015,923249.0,11223.0,1099000,807853.7111515519,1075000
41016,471639.0,5142.0,469000,807853.7111515519,435000
41017,702668.0,8737.0,1700000,375000.0,1650000
41018,44935.0,649.0,1800000,807853.7111515519,1800000
41019,1043987.0,14004.0,898000,950000.0,313500
41020,61642.0,709.0,159900,55000.0,185000
41021,30546.0,300.0,189000,807853.7111515519,165000
41022,384613.0,4637.0,539900,350000.0,555000
41023,258405.0,3530.0,569500,225000.0,575000
41024,786311.7560919907,9956.843817385054,98000,90000.0,113000
41025,885000.0,10769.0,935000,885000.0,920000
41026,941290.0,11505.0,949000,887000.0,1082000
41028,786311.7560919907,9956.843817385054,575000,807853.7111515519,562500
41029,132102.0,1522.0,475000,366000.0,475000
41030,676145.0,9455.0,1175000,800000.0,1260000
41032,277716.0,4118.0,819000,500000.0,815000
41033,493189.0,6067.0,767000,440000.0,785000
41036,923100.0,11397.0,1849000,905000.0,1840000
41037,209355.0,2210.0,550000,185000.0,625000
41038,328365.0,4026.0,550000,807853.7111515519,537500
41040,1391113.0,15941.0,2100000,992000.0,2100000
41041,226775.0,2868.0,619000,807853.7111515519,645000
41042,824175.0,10183.0,1158000,750000.0,1260000
41044,935000.0,11404.0,1799000,807853.7111515519,975000
41046,581296.0,7138.0,789000,484000.0,785000
41047,786311.7560919907,9956.843817385054,799000,807853.7111515519,785000
41048,159854.0,3825.0,875000,807853.7111515519,975000
41049,786311.7560919907,9956.843817385054,485000,452000.0,489000
41050,824233.0,9948.0,1130000,700000.0,1050000
41051,401968.0,5788.0,699000,350000.0,700000
41052,984849.0,11734.0,1399000,807853.7111515519,1582000
41053,500000.0,5962.0,995000,500000.0,995000
41054,1804636.0,22284.0,2198000,1610000.0,2050000
41055,28187.0,944.0,549888,168000.0,557500
41056,421602.0,4394.0,935000,300000.0,862500
41057,786311.7560919907,9956.843817385054,199000,807853.7111515519,265000
41058,169855.0,3308.0,410000,145000.0,440000
41059,460033.0,5226.0,585000,185500.0,580000
41060,245700.0,3022.0,925000,170000.0,902777
41061,266557.0,3851.0,1099000,807853.7111515519,1410000
41062,1035253.0,11675.0,1095000,828500.0,1095000
41063,549233.0,6124.0,849000,490000.0,875000
41064,13371220.0,161892.0,29900000,807853.7111515519,26150000
41066,494571.0,5610.0,985000,807853.7111515519,993790
41067,114300.0,1459.0,160000,152500.0,165000
41068,1071924.0,13553.0,1499000,807853.7111515519,1550000
41069,458830.0,5457.0,598000,360000.0,586000
41070,57770.0,604.0,219000,807853.7111515519,215000
41071,952738.0,12690.0,929000,850000.0,975000
41073,417822.0,5832.0,549950,307000.0,592500
41074,30580.0,1676.0,629950,807853.7111515519,605000
41075,476137.0,6624.0,575000,807853.7111515519,552500
41076,1238575.0,15105.0,1999000,1100000.0,1750000
41077,820294.0,10596.0,1495000,695000.0,1330000
41078,291214.0,3518.0,285000,265000.0,415000
41079,197041.0,2832.0,385000,185000.0,385000
41080,233184.0,6976.0,499900,235000.0,550000
41081,384623.0,4819.0,475000,350003.0,485000
41082,317321.0,3940.0,375000,305000.0,375000
41083,1386353.0,17271.0,1750000,1200000.0,1875000
41084,239192.0,2655.0,405000,367000.0,408000
41085,1404540.0,17791.0,1468000,1350000.0,1280000
41086,269103.0,3295.0,429000,239000.0,435000
41087,244494.0,2991.0,289999,235000.0,300000
41089,827565.0,11789.0,835000,795500.0,865000
41090,408000.0,4831.0,589000,419000.0,549000
41091,786311.7560919907,9956.843817385054,785000,805000.0,900000
41093,137902.0,1940.0,339000,807853.7111515519,315000
41094,244077.0,3027.0,345000,230000.0,345000
41095,1409742.0,18830.0,1590000,1355000.0,1590000
41097,377200.0,3861.0,474000,365000.0,430000
41098,833900.0,9250.0,1099000,818000.0,1169000
41099,172055.0,2109.0,279000,135000.0,251000
41101,128995.0,5600.0,1950000,807853.7111515519,2555000
41102,174188.0,1842.0,575000,807853.7111515519,353000
41103,613313.0,6818.0,1450000,1150000.0,1235000
41104,558500.0,6828.0,625000,475000.0,625000
41105,232721.0,2840.0,415000,215000.0,410000
41106,374118.0,5210.0,749000,226000.0,789500
41107,142800.0,2013.0,275000,807853.7111515519,275000
41108,68388.0,869.0,950000,807853.7111515519,1280000
41109,377197.0,4631.0,599500,335000.0,565000
41110,132968.0,2514.0,750000,570000.0,760000
41111,609519.0,8374.0,749888,507500.0,695000
41112,2455258.0,31204.0,2998000,1699750.0,3350000
41113,939580.0,11996.0,899000,855000.0,960000
41114,6518.0,178.0,310000,188000.0,310000
41115,239845.0,3091.0,360000,147500.0,345000
41116,1096500.0,15877.0,1250000,1075000.0,1352000
41117,806680.0,9695.0,1599000,807853.7111515519,1400000
41118,264908.0,3202.0,1098000,807853.7111515519,1375000
41120,342275.0,4101.0,374850,298239.0,381000
41121,414213.0,5418.0,512000,118500.0,512000
41122,507960.0,7235.0,529000,260000.0,500000
41123,258007.0,3740.0,598000,180000.0,590000
41124,181029.0,2071.0,199000,174000.0,255000
41125,949540.0,11613.0,929900,745000.0,930000
41126,1052640.0,12791.0,999000,925000.0,950000
41127,350613.0,4595.0,450000,372000.0,450000
41128,192491.0,2740.0,525000,807853.7111515519,550000
41130,514153.0,6754.0,699999,475000.0,749000
41131,649152.0,9768.0,524700,807853.7111515519,380000
41132,1531236.0,17868.0,1649500,807853.7111515519,1600000
41134,174866.0,2345.0,799000,122000.0,906000
41135,500000.0,6616.0,775000,675000.0,745000
41136,365000.0,3922.0,440000,365000.0,460000
41138,676844.0,9295.0,1699000,454500.0,1650000
41139,63000.0,718.0,119999,60000.0,110000
41140,503056.0,6377.0,635000,465000.0,609000
41141,725227.0,8282.0,722000,670000.0,950000
41142,160232.0,1689.0,448000,105500.0,448000
41143,803676.0,10735.0,1099000,717000.0,1075000
41144,202466.0,3952.0,695000,600000.0,725000
41145,839520.0,10695.0,1357688,699000.0,1278800
41146,784062.0,9550.0,899000,699500.0,933000
41147,874903.0,11188.0,975000,635000.0,1030000
41148,212467.0,2478.0,435000,185000.0,390000
41149,636172.0,8641.0,1049000,565000.0,1056000
41150,652000.0,8033.0,1199000,653000.0,1114000
41151,1049956.0,15438.0,1169000,970000.0,1170000
41152,182492.0,3895.0,1499000,807853.7111515519,1550000
41154,1106700.0,12552.0,1289000,1085000.0,1260000
41155,99764.0,1986.0,1195000,807853.7111515519,1570000
41157,198362.0,2282.0,389885,188000.0,372000
41159,1028904.0,11476.0,1199000,955000.0,1330000
41161,364140.0,4333.0,425000,35000.0,399500
41162,1435484.0,17587.0,3595000,989000.0,3383000
41163,4340100.0,53755.0,3980000,4255000.0,3188888
41164,690886.0,8535.0,1549000,807853.7111515519,1616000
41165,198126.0,2448.0,650000,807853.7111515519,660000
41166,967630.0,12337.0,1649000,826000.0,1600000
41167,188245.0,2203.0,495000,134000.0,450500
41168,56879.0,827.0,339000,250000.0,345000
41169,668265.0,8276.0,1998000,430000.0,2200000
41170,307216.0,5760.0,700000,353000.0,740000
41171,296546.0,3772.0,474900,807853.7111515519,490000
41173,451000.0,7367.0,550000,495000.0,615000
41174,93957.0,1144.0,2998000,807853.7111515519,3040000
41175,101874.0,1360.0,714900,580000.0,780000
41176,968652.0,12265.0,1198000,760000.0,1180000
41177,1834719.0,22695.0,2195000,1695000.0,2000000
41178,852745.0,11012.0,1299000,776000.0,1300000
41179,1028309.0,12980.0,1188000,950000.0,1430000
41182,148384.0,2436.0,1049000,807853.7111515519,1049000
41183,189067.0,2265.0,189000,189000.0,350000
41184,668099.0,8145.0,749000,655000.0,760000
41185,102617.0,1175.0,199900,125500.0,192500
41186,688463.0,10899.0,949000,551000.0,1000000
41187,1759500.0,21870.0,2395000,1725000.0,2345000
41188,294510.0,4007.0,409000,807853.7111515519,385000
41189,109072.0,2414.0,875000,807853.7111515519,915000
41190,183900.0,2593.0,600000,807853.7111515519,575000
41191,264148.0,3637.0,499000,230000.0,515000
41193,46272.0,929.0,489999,807853.7111515519,505000
41194,336600.0,3906.0,399900,330000.0,378500
41195,1371079.0,15712.0,1899000,1292000.0,1995000
41196,786311.7560919907,9956.843817385054,186000,807853.7111515519,184000
41197,1552247.0,19015.0,2795000,1412500.0,2542500
41198,352525.0,4389.0,699000,215000.0,860000
41200,685502.0,9297.0,1049000,575000.0,907000
41201,272129.0,4201.0,729000,807853.7111515519,730000
41202,923250.0,10421.0,1049000,870000.0,1198750
41203,790500.0,12062.0,1649000,775000.0,1550000
41204,1102400.0,13561.0,1875000,1102400.0,1815000
41205,393000.0,7147.0,489900,307500.0,550000
41206,1309367.0,16061.0,2645000,807853.7111515519,2367000
41207,807713.0,9957.0,715000,735000.0,1330000
41208,524425.0,5974.0,1400000,807853.7111515519,1300000
41209,191016.0,2435.0,349000,180000.0,361000
41210,153702.0,2684.0,2595000,807853.7111515519,3156000
41211,1274490.0,16070.0,1550000,1225000.0,1655000
41212,541216.0,6184.0,649999,510000.0,708000
41214,417584.0,4600.0,699900,807853.7111515519,565000
41215,461549.0,5821.0,589900,420000.0,641000
41216,252971.0,2922.0,674999,807853.7111515519,650000
41217,519565.0,6465.0,775000,480000.0,815000
41219,250279.0,3082.0,724999,807853.7111515519,721000
41220,159203.0,2270.0,899000,807853.7111515519,765000
41221,2759997.0,33363.0,4350000,807853.7111515519,3675000
41222,510965.0,6973.0,1099000,327000.0,1039000
41223,120354.0,1533.0,1738888,807853.7111515519,1808000
41224,716568.0,9260.0,835000,662000.0,733000
41225,180404.0,2076.0,334999,807853.7111515519,340000
41226,175000.0,1972.0,224306,160000.0,206500
41227,229398.0,2898.0,199900,807853.7111515519,205000
41228,40071.0,769.0,260000,807853.7111515519,265000
41230,1611094.0,20149.0,1950000,1365000.0,2050000
41231,424477.0,5148.0,679000,360500.0,599999
41232,687660.0,10375.0,699000,648000.0,735000
41233,164807.0,1683.0,329900,807853.7111515519,329000
41234,686832.0,7574.0,899000,625000.0,880000
41235,4082789.0,50071.0,6999000,807853.7111515519,6126000
41236,72356.0,1632.0,720000,807853.7111515519,600000
41237,1115993.0,16936.0,2585000,810000.0,2825000
41239,966459.0,10534.0,675000,807853.7111515519,575000
41240,837522.0,11707.0,910000,805000.0,900000
41242,257111.0,2848.0,365000,230000.0,380000
41243,462210.0,5632.0,420000,410500.0,125500
41245,84965.0,882.0,299000,807853.7111515519,270000
41246,285600.0,3490.0,287999,280000.0,265000
41247,37012.0,415.0,197500,807853.7111515519,175000
